ano,id_municipio,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto
2019,3169356,30667.0,30667.0,27161.0,30667.0,20895.0
2020,5002803,3708.0,3708.0,3671.0,3708.0,1308.0
2019,5002951,21533.0,21533.0,21317.0,21533.0,15915.0
2021,5005202,22778.0,22778.0,18806.0,22778.0,5006.0
2020,5106372,12605.0,12605.0,12605.0,12605.0,7948.0
2021,2500304,17473.0,17473.0,17473.0,17473.0,8665.0
2019,2506301,52063.0,52063.0,52063.0,52063.0,36746.0
2019,2513208,3040.0,3040.0,3040.0,3040.0,2350.0
2019,2609501,28660.0,28660.0,28660.0,28660.0,10381.0
2020,2610400,9157.0,9157.0,9157.0,9157.0,7954.0
2019,2613305,14720.0,14720.0,14720.0,14720.0,14720.0
2020,2202901,16497.0,16497.0,16078.0,16497.0,3993.0
2020,4101507,122055.0,122055.0,122055.0,122055.0,94457.0
2021,4105201,5077.0,5077.0,5077.0,5077.0,161.0
2019,4105607,10495.0,10495.0,10495.0,10495.0,10495.0
2021,4114005,8301.0,8301.0,8301.0,8301.0,8301.0
2021,4115101,8552.0,8552.0,8540.0,8552.0,4900.0
2021,4119905,350918.0,350918.0,350918.0,350918.0,350883.0
2019,4121406,12218.0,12218.0,12218.0,12218.0,11493.0
2020,4122404,63758.0,63758.0,63758.0,63758.0,42762.0
2020,4123824,2451.0,2451.0,2451.0,2451.0,20.0
2020,4126306,15904.0,15904.0,15904.0,15904.0,11634.0
2020,4127403,13384.0,13384.0,13384.0,13384.0,10109.0
2019,4127809,3710.0,3710.0,3710.0,3710.0,3710.0
2021,3300209,129399.0,129399.0,129102.0,129399.0,104591.0
2021,3300308,98129.0,98129.0,75729.0,98129.0,53347.0
2021,3301108,14257.0,14257.0,14257.0,14257.0,14257.0
2019,3303005,25046.0,25046.0,25046.0,25046.0,23839.0
2021,3304524,150817.0,150817.0,110112.0,150817.0,41543.0
2019,3304706,32548.0,32548.0,32548.0,32548.0,32548.0
2020,3305554,68319.0,68319.0,55103.0,68319.0,20926.0
2021,3305604,16443.0,16443.0,16425.0,16443.0,9847.0
2020,2403202,3032.0,3032.0,2975.0,3032.0,2240.0
2021,2412401,3665.0,3665.0,2652.0,3665.0,3084.0
2021,4300604,212352.0,212352.0,212352.0,212352.0,76195.0
2020,4301875,2992.0,2992.0,2992.0,2992.0,990.0
2021,4304697,1205.0,1205.0,1205.0,1205.0,363.0
2019,4305959,2015.0,2015.0,1952.0,2015.0,142.0
2020,4315602,203583.0,203583.0,203583.0,203583.0,65454.0
2020,4316451,10724.0,10724.0,10701.0,10724.0,4360.0
2021,4318903,29244.0,29244.0,29244.0,29244.0,15000.0
2021,4201604,2428.0,2428.0,2428.0,2428.0,2280.0
2020,4202404,345182.0,345182.0,343418.0,345182.0,162048.0
2019,4203253,882.0,882.0,882.0,882.0,882.0
2021,4204301,60511.0,60511.0,60511.0,60511.0,18691.0
2021,4209607,11889.0,11889.0,9996.0,11889.0,6100.0
2020,2800605,25865.0,25865.0,25550.0,25865.0,18319.0
2021,2804458,3583.0,3583.0,3571.0,3583.0,3500.0
2021,3500907,3336.0,3336.0,3336.0,3336.0,3336.0
2019,3504404,11541.0,11541.0,11541.0,11541.0,11541.0
2021,3504503,87871.0,87871.0,87871.0,87871.0,87871.0
2020,3504503,87335.0,87335.0,87335.0,87335.0,87335.0
2020,3505807,18046.0,18046.0,18046.0,18046.0,18046.0
2019,3507407,14462.0,14462.0,14462.0,14462.0,14462.0
2021,3507803,24986.0,24986.0,24986.0,24986.0,24986.0
2019,3508306,3690.0,3690.0,3690.0,3690.0,3690.0
2020,3508504,81301.0,81301.0,81301.0,81301.0,81301.0
2020,3510005,29471.0,29471.0,29268.0,29471.0,29200.0
2019,3513009,249210.0,249210.0,249210.0,249210.0,132158.0
2021,3513108,34965.0,34965.0,34965.0,34965.0,34965.0
2019,3513207,6288.0,6288.0,6208.0,6288.0,6208.0
2020,3516309,177272.0,177272.0,177159.0,177272.0,88055.0
2020,3520707,3364.0,3364.0,3364.0,3364.0,3089.0
2019,3520707,3374.0,3374.0,3361.0,3374.0,3034.0
2020,3525706,33854.0,33854.0,33854.0,33854.0,33549.0
2019,3526308,3174.0,3174.0,3174.0,3174.0,3136.0
2021,3527801,4091.0,4091.0,4091.0,4091.0,4091.0
2020,3528106,7201.0,7201.0,7201.0,7201.0,7201.0
2021,3529906,10030.0,10030.0,10030.0,10030.0,10030.0
2019,3531803,56144.0,56144.0,56144.0,56144.0,53799.0
2019,3537909,22932.0,22932.0,22932.0,22932.0,18339.0
2021,3545506,3074.0,3074.0,3074.0,3074.0,3074.0
2019,3545704,5135.0,5135.0,5135.0,5135.0,5135.0
2020,3547700,19444.0,19444.0,19444.0,19444.0,19444.0
2020,3552551,2679.0,2679.0,2679.0,2679.0,2655.0
2020,3553609,10680.0,10680.0,10680.0,10680.0,10680.0
2020,3553955,14289.0,14289.0,14289.0,14289.0,14289.0
2020,3554003,117158.0,117158.0,117158.0,117158.0,117158.0
2021,3556602,9393.0,9393.0,9300.0,9393.0,8469.0
2020,2702405,37873.0,37873.0,37872.0,37873.0,4200.0
2020,2706604,4997.0,4997.0,4894.0,4997.0,1655.0
2020,2903201,141342.0,141342.0,140602.0,141342.0,110203.0
2021,2905404,9891.0,9891.0,9806.0,9891.0,2337.0
2020,2906824,9262.0,9262.0,9262.0,9262.0,6450.0
2020,2907202,41940.0,41940.0,41940.0,41940.0,31000.0
2021,2910727,107550.0,107550.0,105022.0,107550.0,12627.0
2020,2919207,201635.0,201635.0,198092.0,201635.0,87631.0
2019,2922607,3469.0,3469.0,3468.0,3469.0,3320.0
2019,2925303,121918.0,121918.0,117649.0,121918.0,102195.0
2019,2926707,6300.0,6300.0,6300.0,6300.0,3116.0
2021,2930105,61738.0,61738.0,60847.0,61738.0,5101.0
2021,2931301,13111.0,13111.0,13100.0,13111.0,7668.0
2019,2931350,149956.0,149956.0,121113.0,149956.0,71654.0
2019,2304350,17200.0,17200.0,13450.0,17200.0,5592.0
2019,2305001,18724.0,18724.0,10418.0,18724.0,2108.0
2020,2305605,11748.0,11748.0,8813.0,11748.0,2506.0
2020,2306405,75253.0,75253.0,53298.0,75253.0,26186.0
2019,2306702,8611.0,8611.0,6488.0,8611.0,245.0
2021,2307106,9162.0,9162.0,9160.0,9162.0,9158.0
2021,2307502,18357.0,18357.0,13253.0,18357.0,14000.0
2020,2310209,22976.0,22976.0,8614.0,22976.0,4114.0
2021,2311504,13786.0,13786.0,13985.0,13786.0,8815.0
2021,2313500,20695.0,20695.0,8191.0,20695.0,1561.0
2019,3200169,6271.0,6271.0,4856.0,6271.0,5149.0
2019,3202108,14595.0,14595.0,12532.0,14595.0,1529.0
2021,3202553,3132.0,3132.0,3131.0,3132.0,2501.0
2020,3202801,21618.0,21618.0,21571.0,21618.0,3869.0
2019,3204708,28973.0,28973.0,22748.0,28973.0,15302.0
2019,5200803,7363.0,7363.0,7363.0,7363.0,4193.0
2020,5209200,11520.0,11520.0,11520.0,11520.0,9889.0
2019,5212501,194307.0,194307.0,181128.0,194307.0,40609.0
2019,5218904,17011.0,17011.0,16230.0,17011.0,15619.0
2021,5220207,17317.0,17317.0,17317.0,17317.0,8588.0
2020,5220454,117985.0,117985.0,116081.0,117985.0,10009.0
2019,3101508,33013.0,33013.0,28028.0,33013.0,19921.0
2020,3102605,31129.0,31129.0,30610.0,31129.0,29573.0
2019,3102902,8059.0,8059.0,7891.0,8059.0,7000.0
2019,3110202,2065.0,2065.0,2065.0,2065.0,1886.0
2020,3113602,5071.0,5071.0,4646.0,5071.0,5071.0
2021,3117801,9268.0,9268.0,8967.0,9268.0,9268.0
2020,3119401,108908.0,108908.0,89424.0,108908.0,84942.0
2020,3119955,4883.0,4883.0,4883.0,4883.0,4347.0
2021,3121803,6143.0,6143.0,3539.0,6143.0,6143.0
2021,3122306,236244.0,236244.0,228871.0,236244.0,206723.0
2021,3122900,5700.0,5700.0,5178.0,5700.0,5686.0
2021,3127388,3257.0,3257.0,3044.0,3257.0,3250.0
2021,3127404,1203.0,1203.0,1203.0,1203.0,511.0
2021,3127800,5721.0,5721.0,4601.0,5721.0,2768.0
2019,3129608,6430.0,6430.0,5249.0,6430.0,2001.0
2019,3131802,9012.0,9012.0,6769.0,9012.0,5508.0
2021,3135407,2656.0,2656.0,2650.0,2656.0,2650.0
2021,3136959,4390.0,4390.0,3690.0,4390.0,332.0
2021,3137304,2960.0,2960.0,2655.0,2960.0,1814.0
2021,3137536,7188.0,7188.0,6684.0,7188.0,7113.0
2019,3138625,5487.0,5487.0,5345.0,5487.0,4970.0
2020,3143401,18436.0,18436.0,17987.0,18436.0,17987.0
2020,3143906,101206.0,101206.0,101206.0,101206.0,101206.0
2019,3144300,36713.0,36713.0,32218.0,36713.0,24317.0
2019,3146909,13181.0,13181.0,13181.0,13181.0,13181.0
2020,3147105,89611.0,89611.0,89611.0,89611.0,89029.0
2020,3147501,936.0,936.0,936.0,936.0,498.0
2020,3148608,9243.0,9243.0,8710.0,9243.0,9000.0
2019,3150703,5500.0,5500.0,4503.0,5500.0,4533.0
2020,3152402,9903.0,9903.0,9608.0,9903.0,7368.0
2021,3152808,21162.0,21162.0,18814.0,21162.0,21013.0
2020,3156601,7965.0,7965.0,6625.0,7965.0,7700.0
2019,3161056,2081.0,2081.0,1839.0,2081.0,1610.0
2020,3165107,5450.0,5450.0,5182.0,5450.0,5450.0
2020,3170602,1134.0,1134.0,1134.0,1134.0,1134.0
2021,5000609,25929.0,25929.0,25670.0,25929.0,13018.0
2020,5000856,9154.0,9154.0,9062.0,9154.0,5311.0
2019,5002001,8630.0,8630.0,8543.0,8630.0,3134.0
2020,5005103,1876.0,1876.0,1857.0,1876.0,1838.0
2021,5005707,52142.0,52142.0,51621.0,52142.0,22952.0
2020,5006002,16771.0,16771.0,16603.0,16771.0,2132.0
2020,5008008,9449.0,9449.0,9355.0,9449.0,3403.0
2021,5100300,17417.0,17417.0,15900.0,17417.0,996.0
2021,5107958,97943.0,97943.0,97943.0,97943.0,25465.0
2021,2504074,1636.0,1636.0,1636.0,1636.0,1600.0
2021,2510808,105097.0,105097.0,105097.0,105097.0,14529.0
2019,2600104,29097.0,29097.0,29097.0,29097.0,4424.0
2019,2614303,6923.0,6923.0,5662.0,6923.0,1263.0
2021,2615409,45195.0,45195.0,37574.0,45195.0,34800.0
2021,2201804,1802.0,1802.0,1705.0,1802.0,499.0
2020,2204303,7643.0,7643.0,7586.0,7643.0,6000.0
2019,4106506,14724.0,14724.0,14724.0,14724.0,10273.0
2019,4108601,25125.0,25125.0,25125.0,25125.0,16285.0
2019,4110201,6393.0,6393.0,6393.0,6393.0,2317.0
2021,4112702,11809.0,11809.0,11809.0,11809.0,10593.0
2020,4113759,3304.0,3304.0,3304.0,3304.0,1391.0
2020,4114302,9114.0,9114.0,9114.0,9114.0,4915.0
2020,4125100,4502.0,4502.0,4502.0,4502.0,1226.0
2020,4125506,295039.0,295039.0,295039.0,295039.0,269684.0
2019,4128104,103556.0,103556.0,103556.0,103556.0,103556.0
2021,3305158,9799.0,9799.0,9799.0,9799.0,9050.0
2019,2401909,2813.0,2813.0,2813.0,2813.0,988.0
2020,2402600,38487.0,38487.0,38397.0,38487.0,13155.0
2020,2403103,39772.0,39772.0,33740.0,39772.0,28291.0
2020,2406502,7660.0,7660.0,6814.0,7660.0,5136.0
2020,2407203,24306.0,24306.0,21783.0,24306.0,20090.0
2021,2408102,896708.0,896708.0,846550.0,896708.0,392610.0
2020,2409902,12022.0,12022.0,9352.0,12022.0,5264.0
2019,4301651,3192.0,3192.0,2775.0,3192.0,3192.0
2020,4305157,788.0,788.0,788.0,788.0,788.0
2021,4309308,96121.0,96121.0,96121.0,96121.0,21563.0
2019,4307104,4565.0,4565.0,4565.0,4565.0,2986.0
2021,4310801,22782.0,22782.0,22782.0,22782.0,2040.0
2019,4321105,15062.0,15062.0,14398.0,15062.0,115.0
2019,4200705,3059.0,3059.0,3059.0,3059.0,3040.0
2021,4205605,1833.0,1833.0,1833.0,1833.0,350.0
2021,4216206,50849.0,50849.0,50849.0,50849.0,3483.0
2021,4216503,19351.0,19351.0,19351.0,19351.0,8883.0
2021,2804102,4751.0,4751.0,4730.0,4751.0,4751.0
2019,3500402,7303.0,7303.0,7303.0,7303.0,7303.0
2021,3500501,18738.0,18738.0,18738.0,18738.0,18738.0
2019,3502705,17627.0,17627.0,17627.0,17627.0,12715.0
2019,3503158,1857.0,1857.0,1857.0,1857.0,1787.0
2021,3504206,13964.0,13964.0,13964.0,13964.0,13964.0
2021,3505351,1706.0,1706.0,1706.0,1706.0,1603.0
2021,3506508,122335.0,122335.0,122335.0,122335.0,122335.0
2019,3507209,652.0,652.0,652.0,652.0,652.0
2019,3508009,16054.0,16054.0,16054.0,16054.0,15922.0
2019,3510104,2254.0,2254.0,2254.0,2254.0,2254.0
2020,3511409,18100.0,18100.0,17915.0,18100.0,17915.0
2020,3511904,8347.0,8347.0,8347.0,8347.0,8347.0
2021,3513306,1342.0,1342.0,1342.0,1342.0,1342.0
2019,3515186,39398.0,39398.0,39074.0,39398.0,38880.0
2021,3515707,189747.0,189747.0,189747.0,189747.0,171731.0
2021,3516200,352245.0,352245.0,352245.0,352245.0,352245.0
2020,3518909,4489.0,4489.0,4489.0,4489.0,4489.0
2020,3519055,11062.0,11062.0,11062.0,11062.0,11062.0
2021,3520301,26635.0,26635.0,20652.0,26635.0,15778.0
2021,3523008,3991.0,3991.0,3900.0,3991.0,3400.0
2020,3523503,19030.0,19030.0,17536.0,19030.0,17396.0
2020,3525102,43155.0,43155.0,43155.0,43155.0,43155.0
2020,3527603,14770.0,14770.0,14770.0,14770.0,14770.0
2019,3527801,4070.0,4070.0,4070.0,4070.0,4070.0
2021,3528304,2560.0,2560.0,2560.0,2560.0,2560.0
2019,3528304,2588.0,2588.0,2588.0,2588.0,2588.0
2019,3529658,1485.0,1485.0,1485.0,1485.0,1485.0
2019,3530607,410814.0,410814.0,404652.0,410814.0,384419.0
2020,3533502,38534.0,38534.0,38534.0,38534.0,38534.0
2021,3533908,52394.0,52394.0,52394.0,52394.0,52394.0
2021,3534005,3496.0,3496.0,3496.0,3496.0,3496.0
2021,3534708,112165.0,112165.0,112165.0,112165.0,112165.0
2020,3534757,9462.0,9462.0,9462.0,9462.0,9462.0
2019,3535200,7040.0,7040.0,7040.0,7040.0,7040.0
2019,3535507,41418.0,41418.0,41418.0,41418.0,41418.0
2021,3536901,1535.0,1535.0,1535.0,1535.0,1535.0
2019,3537107,47517.0,47517.0,47042.0,47517.0,46804.0
2020,3537156,2616.0,2616.0,2616.0,2616.0,2616.0
2020,3540408,3355.0,3355.0,3355.0,3355.0,3355.0
2019,3540705,55143.0,55143.0,55143.0,55143.0,53159.0
2021,3540754,19415.0,19415.0,19415.0,19415.0,19415.0
2019,3541000,325073.0,325073.0,296560.0,325073.0,237334.0
2019,3543600,3177.0,3177.0,3177.0,3177.0,3050.0
2019,3543808,8676.0,8676.0,7786.0,8676.0,7786.0
2020,3543501,3967.0,3967.0,3967.0,3967.0,3967.0
2021,3546256,1467.0,1467.0,1467.0,1467.0,1467.0
2021,3546702,27554.0,27554.0,27554.0,27554.0,27554.0
2019,3547403,1742.0,1742.0,1742.0,1742.0,1742.0
2019,3548500,432987.0,432987.0,432987.0,432987.0,432987.0
2020,3552106,28117.0,28117.0,25221.0,28117.0,22983.0
2020,3552502,289979.0,289979.0,289979.0,289979.0,279785.0
2021,3552908,5410.0,5410.0,5410.0,5410.0,5410.0
2021,3553955,14456.0,14456.0,14456.0,14456.0,14456.0
2020,3556206,124862.0,124862.0,123337.0,124862.0,118089.0
2020,3556503,123071.0,123071.0,117919.0,123071.0,112770.0
2019,3556909,8127.0,8127.0,7537.0,8127.0,7537.0
2021,1721208,18481.0,18481.0,18481.0,18481.0,12878.0
2019,2904506,2977.0,2977.0,2977.0,2977.0,1900.0
2020,2906105,3325.0,3325.0,3308.0,3325.0,2122.0
2021,2908606,13466.0,13466.0,13453.0,13466.0,5775.0
2020,2909307,12984.0,12984.0,12984.0,12984.0,8048.0
2020,2910701,29641.0,29641.0,28988.0,29641.0,8307.0
2019,2911402,2854.0,2854.0,2854.0,2854.0,1939.0
2021,2914109,6410.0,6410.0,6380.0,6410.0,4151.0
2020,2917201,6896.0,6896.0,6844.0,6896.0,6270.0
2019,2921708,20411.0,20411.0,20411.0,20411.0,14704.0
2019,2922003,31859.0,31859.0,19626.0,31859.0,11322.0
2021,2923357,6782.0,6782.0,6767.0,6782.0,3386.0
2019,2929305,18621.0,18621.0,18420.0,18621.0,2740.0
2020,2931608,5132.0,5132.0,4857.0,5132.0,5132.0
2021,2932507,11288.0,11288.0,10999.0,11288.0,1714.0
2019,2933158,8307.0,8307.0,8307.0,8307.0,8307.0
2019,2301109,47466.0,47466.0,32208.0,47466.0,10101.0
2021,2302206,23804.0,23804.0,7300.0,23804.0,4050.0
2020,2303105,8352.0,8352.0,5337.0,8352.0,1157.0
2019,2308302,13171.0,13171.0,10092.0,13171.0,3452.0
2020,2313252,2525.0,2525.0,2198.0,2525.0,168.0
2020,3202009,3754.0,3754.0,3102.0,3754.0,3754.0
2021,3202207,18900.0,18900.0,16828.0,18900.0,2993.0
2021,3203908,33992.0,33992.0,32460.0,33992.0,12270.0
2020,3204203,21233.0,21233.0,17295.0,21233.0,10422.0
2021,3204351,7511.0,7511.0,7462.0,7511.0,6442.0
2019,5200100,13709.0,13709.0,13709.0,13709.0,10294.0
2021,5202502,8522.0,8522.0,8270.0,8522.0,4426.0
2021,5213103,63375.0,63375.0,63375.0,63375.0,62375.0
2020,5215231,116406.0,116406.0,113280.0,116406.0,39751.0
2019,5217401,29634.0,29634.0,29634.0,29634.0,11701.0
2020,5221700,11226.0,11226.0,11226.0,11226.0,369.0
2021,2103307,84705.0,84705.0,84030.0,84705.0,11379.0
2019,2104057,30174.0,30174.0,29500.0,30174.0,4000.0
2020,2112209,147965.0,147965.0,147965.0,147965.0,5412.0
2019,3100302,7359.0,7359.0,7284.0,7359.0,7284.0
2020,3100609,6261.0,6261.0,6261.0,6261.0,6261.0
2020,3101706,34508.0,34508.0,33582.0,34508.0,30223.0
2019,3102308,11390.0,11390.0,8374.0,11390.0,11390.0
2021,3102407,1474.0,1474.0,1088.0,1474.0,1430.0
2020,3104106,9361.0,9361.0,9093.0,9361.0,8597.0
2020,3105202,2272.0,2272.0,2272.0,2272.0,2122.0
2020,3105608,126477.0,126477.0,107250.0,126477.0,90173.0
2019,3109006,33810.0,33810.0,28022.0,33810.0,17102.0
2019,3113503,6927.0,6927.0,6927.0,6927.0,5381.0
2021,3115003,1954.0,1954.0,1931.0,1954.0,1050.0
2020,3116506,5075.0,5075.0,5031.0,5075.0,2035.0
2020,3119500,6765.0,6765.0,6515.0,6765.0,3306.0
2021,3119955,4916.0,4916.0,4916.0,4916.0,4076.0
2020,3120201,10134.0,10134.0,9847.0,10134.0,9922.0
2021,3123205,12243.0,12243.0,10910.0,12243.0,10393.0
2021,3124807,6554.0,6554.0,5578.0,6554.0,2858.0
2019,3127057,2969.0,2969.0,2901.0,2969.0,2212.0
2020,3129202,4770.0,4770.0,4727.0,4770.0,4742.0
2019,3129509,21322.0,21322.0,20865.0,21322.0,19942.0
2020,3131158,16882.0,16882.0,13717.0,16882.0,15012.0
2021,3136207,80537.0,80537.0,80537.0,80537.0,80537.0
2021,3137809,15070.0,15070.0,15007.0,15070.0,15003.0
2020,3139003,35156.0,35156.0,35156.0,35156.0,35156.0
2019,3140001,53358.0,53358.0,53358.0,53358.0,42687.0
2019,3140605,1951.0,1951.0,1951.0,1951.0,1570.0
2019,3144706,15464.0,15464.0,15464.0,15464.0,15464.0
2021,3152105,53515.0,53515.0,53515.0,53515.0,53515.0
2021,3152204,19439.0,19439.0,19439.0,19439.0,7353.0
2020,3157401,1637.0,1637.0,1314.0,1637.0,1532.0
2020,3158904,4183.0,4183.0,3297.0,4183.0,4000.0
2020,3159209,5590.0,5590.0,5291.0,5590.0,4403.0
2021,3159605,38022.0,38022.0,36387.0,38022.0,35713.0
2019,3161601,951.0,951.0,951.0,951.0,951.0
2021,3162575,3346.0,3346.0,6261.0,3346.0,6216.0
2021,3162948,5438.0,5438.0,5307.0,5438.0,5238.0
2019,3169703,14293.0,14293.0,14148.0,14293.0,11343.0
2020,5001102,37828.0,37828.0,37450.0,37828.0,7410.0
2021,5002902,20003.0,20003.0,20003.0,20003.0,2544.0
2020,5003801,17087.0,17087.0,16916.0,17087.0,5821.0
2021,5007208,31109.0,31109.0,30798.0,31109.0,10935.0
2021,5007554,3856.0,3856.0,3818.0,3856.0,3272.0
2019,5007950,4260.0,4260.0,4217.0,4260.0,3560.0
2020,1504422,132298.0,132298.0,41000.0,132298.0,14250.0
2020,2500775,3989.0,3989.0,3989.0,3989.0,1500.0
2020,2501807,96303.0,96303.0,75454.0,96303.0,7750.0
2020,2502508,12704.0,12704.0,11936.0,12704.0,12620.0
2021,2506301,52555.0,52555.0,52555.0,52555.0,34313.0
2019,2517100,2059.0,2059.0,2059.0,2059.0,1934.0
2019,2604304,6892.0,6892.0,6892.0,6892.0,6721.0
2019,2605459,3061.0,3061.0,3061.0,3061.0,2074.0
2021,2616407,122518.0,122518.0,109211.0,122518.0,38822.0
2020,2201903,19771.0,19771.0,19444.0,19771.0,10200.0
2019,2205359,712.0,712.0,712.0,712.0,712.0
2021,4100301,3265.0,3265.0,3265.0,3265.0,1904.0
2021,4101903,12289.0,12289.0,12289.0,12289.0,11545.0
2021,4104659,17595.0,17595.0,17595.0,17595.0,17595.0
2021,4105102,8929.0,8929.0,8929.0,8929.0,3124.0
2019,4108502,9598.0,9598.0,9598.0,9598.0,3690.0
2019,4111258,23922.0,23922.0,23922.0,23922.0,10300.0
2021,4111704,3293.0,3293.0,3293.0,3293.0,476.0
2021,4113304,26161.0,26161.0,26161.0,26161.0,15274.0
2021,4120358,3225.0,3225.0,3225.0,3225.0,2805.0
2020,4122305,28289.0,28289.0,28289.0,28289.0,19234.0
2019,4123709,6902.0,6902.0,6902.0,6902.0,6642.0
2021,4124004,3237.0,3237.0,3237.0,3237.0,2063.0
2019,4124053,21209.0,21209.0,21209.0,21209.0,21209.0
2019,4127106,77355.0,77355.0,77355.0,77355.0,67920.0
2021,4128534,8022.0,8022.0,8022.0,8022.0,3119.0
2020,3300704,173793.0,173793.0,169778.0,173793.0,139243.0
2020,3301108,14261.0,14261.0,14261.0,14261.0,14261.0
2020,3303906,291515.0,291515.0,288333.0,291515.0,259261.0
2021,2402204,22786.0,22786.0,22786.0,22786.0,22786.0
2020,2409803,7623.0,7623.0,7623.0,7623.0,3425.0
2020,2412203,20276.0,20276.0,20276.0,20276.0,267.0
2020,2412302,10707.0,10707.0,10707.0,10707.0,3600.0
2020,2413706,2648.0,2648.0,1952.0,2648.0,1720.0
2021,1100148,8646.0,8646.0,6962.0,8646.0,1356.0
2020,4301651,3208.0,3208.0,2827.0,3208.0,3192.0
2021,4303707,1905.0,1905.0,1905.0,1905.0,1342.0
2019,4312138,536.0,536.0,536.0,536.0,536.0
2020,4314506,9336.0,9336.0,9336.0,9336.0,9100.0
2020,4315305,20927.0,20927.0,20927.0,20927.0,13630.0
2020,4321105,15090.0,15090.0,14669.0,15090.0,110.0
2021,4321600,52210.0,52210.0,52210.0,52210.0,14404.0
2020,4323457,2223.0,2223.0,2223.0,2223.0,1556.0
2020,4200051,695.0,695.0,695.0,695.0,610.0
2019,4201307,35890.0,35890.0,28603.0,35890.0,1595.0
2019,4202503,2587.0,2587.0,2587.0,2587.0,2580.0
2019,4205001,10664.0,10664.0,10664.0,10664.0,5564.0
2020,4207106,9179.0,9179.0,9179.0,9179.0,3038.0
2021,4218301,16489.0,16489.0,16489.0,16489.0,314.0
2021,3503901,88764.0,88764.0,88764.0,88764.0,68872.0
2021,3507704,5067.0,5067.0,5067.0,5067.0,5067.0
2019,3508801,15434.0,15434.0,15434.0,15434.0,15434.0
2019,3510401,52700.0,52700.0,52700.0,52700.0,50300.0
2019,3514007,8730.0,8730.0,8730.0,8730.0,8730.0
2021,3514908,14405.0,14405.0,14405.0,14405.0,14405.0
2020,3515509,67276.0,67276.0,67276.0,67276.0,67276.0
2021,3515608,4928.0,4928.0,4928.0,4928.0,4928.0
2020,3515608,4919.0,4919.0,4919.0,4919.0,4919.0
2019,3517000,8833.0,8833.0,8800.0,8833.0,8654.0
2021,3518404,117355.0,117355.0,114396.0,117355.0,107532.0
2020,3520004,24607.0,24607.0,24005.0,24607.0,24106.0
2019,3520442,25042.0,25042.0,25042.0,25042.0,25042.0
2020,3522208,176189.0,176189.0,176189.0,176189.0,89955.0
2021,3522901,13659.0,13659.0,13659.0,13659.0,13659.0
2021,3523602,16784.0,16784.0,16107.0,16784.0,14044.0
2021,3524907,3269.0,3269.0,3269.0,3269.0,3269.0
2019,3524907,3161.0,3161.0,3161.0,3161.0,3161.0
2020,3527405,18955.0,18955.0,18955.0,18955.0,18955.0
2020,3529203,22364.0,22364.0,22364.0,22364.0,22364.0
2021,3530102,26556.0,26556.0,26556.0,26556.0,25521.0
2019,3531001,1945.0,1945.0,1945.0,1945.0,1945.0
2021,3531704,2045.0,2045.0,2045.0,2045.0,1867.0
2019,3532801,5777.0,5777.0,5777.0,5777.0,5777.0
2021,3533700,3429.0,3429.0,3426.0,3429.0,3426.0
2019,3535002,10773.0,10773.0,10540.0,10773.0,10013.0
2019,3537156,2609.0,2609.0,2609.0,2609.0,2609.0
2019,3537404,23893.0,23893.0,23893.0,23893.0,23893.0
2021,3539202,26578.0,26578.0,26578.0,26578.0,26383.0
2021,3540002,20772.0,20772.0,20772.0,20772.0,20133.0
2021,3540259,3916.0,3916.0,3916.0,3916.0,3916.0
2021,3542008,6164.0,6164.0,6164.0,6164.0,6164.0
2019,3542800,1229.0,1229.0,1229.0,1229.0,801.0
2020,3545159,7004.0,7004.0,7004.0,7004.0,7004.0
2020,3548005,21460.0,21460.0,21460.0,21460.0,21460.0
2019,3549904,707257.0,707257.0,707257.0,707257.0,707257.0
2020,3550001,6354.0,6354.0,6231.0,6354.0,5703.0
2020,3550704,89310.0,89310.0,66329.0,89310.0,53110.0
2019,3550803,8026.0,8026.0,8026.0,8026.0,8026.0
2019,3551801,7095.0,7095.0,7095.0,7095.0,7095.0
2019,3552502,287159.0,287159.0,287159.0,287159.0,287159.0
2019,3554607,1933.0,1933.0,1874.0,1933.0,1805.0
2021,3555703,1444.0,1444.0,1438.0,1444.0,1422.0
2019,1709500,84666.0,84666.0,84666.0,84666.0,25952.0
2021,1200138,4609.0,4609.0,4523.0,4609.0,152.0
2019,2700706,12857.0,12857.0,8956.0,12857.0,7364.0
2020,2703007,9630.0,9630.0,5960.0,9630.0,9630.0
2021,2901601,7324.0,7324.0,7314.0,7324.0,7257.0
2020,2901601,7257.0,7257.0,7247.0,7257.0,7257.0
2021,2902658,4534.0,4534.0,4534.0,4534.0,800.0
2020,2908200,14665.0,14665.0,14543.0,14665.0,315.0
2021,2909505,3376.0,3376.0,3335.0,3376.0,2665.0
2020,2910800,568398.0,568398.0,531674.0,568398.0,339299.0
2020,2911006,7284.0,7284.0,7265.0,7284.0,7284.0
2021,2913002,3649.0,3649.0,3640.0,3649.0,1268.0
2019,2916005,13636.0,13636.0,13410.0,13636.0,5602.0
2020,2917300,20808.0,20808.0,20713.0,20808.0,1333.0
2019,2917409,5353.0,5353.0,4280.0,5353.0,1380.0
2021,2918209,5762.0,5762.0,5760.0,5762.0,3132.0
2021,2919801,16534.0,16534.0,16534.0,16534.0,14054.0
2019,2923001,37717.0,37717.0,26467.0,37717.0,1653.0
