ano,id_municipio,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,volume_agua_produzido,volume_esgoto_tratado
2020,3502754,80.63,43.65,1.0,1.0,1.0,1.0,5979.0,3997.0,1211.17,380.66
2020,3502903,489.7,82.43,1.0,1.0,0.0,0.0,14364.0,4445.0,3189.0,761.49
2019,3504206,75.37,61.4,1.0,1.0,0.0,0.0,5630.0,5529.0,1005.95,837.32
2021,3505203,203.01,202.57,1.0,1.0,0.0,0.0,15069.0,14833.0,3340.4,2154.0
2021,3506805,77.22,62.57,1.0,1.0,1.0,1.0,4926.0,4728.0,1096.2,725.37
2020,3508207,24.58,20.01,1.0,1.0,0.0,0.0,1659.0,1644.0,331.75,253.15
2020,3509502,4745.86,4489.87,1.0,1.0,0.0,0.0,364916.0,339233.0,105660.48,58868.89
2019,3512100,26.05,28.27,1.0,1.0,1.0,1.0,2263.0,2202.0,607.21,353.04
2019,3512407,65.0,65.0,1.0,1.0,1.0,1.0,8843.0,8798.0,1862.31,0.0
2019,3512605,24.04,18.32,1.0,1.0,1.0,1.0,1498.0,1378.0,231.4,171.71
2019,3513900,42.25,27.84,1.0,1.0,1.0,1.0,3396.0,3021.0,668.06,382.33
2019,3514908,57.64,57.21,1.0,1.0,1.0,1.0,5584.0,5427.0,1036.98,832.1
2019,3557303,43.75,40.06,1.0,1.0,0.0,0.0,3617.0,3617.0,1106.89,0.0
2021,3515202,46.34,38.97,1.0,1.0,1.0,1.0,3362.0,3235.0,580.4,512.65
2019,3517109,25.06,21.89,1.0,1.0,1.0,1.0,1500.0,1476.0,281.87,232.25
2021,3517505,64.2,52.2,1.0,1.0,4.0,0.0,7707.0,7230.0,1815.47,1280.0
2021,3521309,91.09,82.49,1.0,1.0,1.0,1.0,6923.0,6852.0,3211.32,1317.39
2020,3528908,17.24,18.86,1.0,1.0,1.0,1.0,1437.0,1382.0,209.87,205.64
2019,3529401,747.88,613.0,1.0,1.0,0.0,0.0,123169.0,114651.0,0.0,13157.28
2020,3533700,13.2,13.2,1.0,1.0,0.0,0.0,1701.0,1585.0,850.0,400.0
2021,3533809,20.23,16.84,1.0,1.0,2.0,2.0,1088.0,929.0,193.1,136.8
2020,3533908,249.78,236.44,1.0,1.0,2.0,2.0,23761.0,23715.0,6242.08,4743.81
2021,3536703,179.92,205.76,1.0,1.0,4.0,4.0,17321.0,16785.0,4199.6,2696.58
2019,3537206,50.52,39.85,1.0,1.0,1.0,1.0,3603.0,2231.0,711.35,304.51
2020,3538808,162.56,145.21,1.0,1.0,1.0,1.0,12168.0,11886.0,2657.23,1794.45
2021,3540200,100.5,100.5,1.0,1.0,2.0,2.0,12249.0,12196.0,4517.8,3614.24
2020,3546801,121.68,78.83,1.0,1.0,1.0,1.0,12402.0,8261.0,4307.84,106.68
2019,3548203,33.7,9.72,1.0,1.0,1.0,1.0,2065.0,1146.0,392.92,152.12
2020,3548807,457.08,327.15,1.0,1.0,0.0,0.0,37204.0,37204.0,0.0,0.0
2021,3549250,8.0,8.0,1.0,1.0,0.0,0.0,765.0,752.0,111.5,88.6
2020,3551306,15.36,14.32,1.0,1.0,0.0,0.0,1310.0,1304.0,220.04,197.81
2019,3551900,60.8,60.5,1.0,1.0,1.0,1.0,4847.0,4847.0,1766.18,1650.2
2019,3553500,42.18,22.62,1.0,1.0,1.0,1.0,1998.0,1796.0,359.42,234.43
2020,3556305,84.71,79.9,1.0,1.0,0.0,0.0,8275.0,8241.0,3402.01,1666.98
2021,3556909,47.3,47.3,1.0,1.0,0.0,0.0,2872.0,2902.0,590.0,474.0
2020,1707405,36.0,21.0,1.0,1.0,0.0,0.0,1215.0,577.0,356.0,85.0
2019,2900207,68.48,25.04,1.0,1.0,2.0,0.0,3867.0,2150.0,629.08,197.51
2019,2906873,253.07,5.91,1.0,0.0,6.0,1.0,13711.0,551.0,1364.33,41.77
2021,2907202,221.24,180.0,1.0,1.0,5.0,1.0,13126.0,6860.0,8300.0,0.0
2019,2911204,74.37,30.0,1.0,1.0,0.0,0.0,8309.0,8309.0,1334.25,0.0
2019,2913705,122.12,49.0,1.0,1.0,8.0,0.0,7811.0,6657.0,898.14,0.0
2019,2915205,44.2,10.39,1.0,0.0,1.0,,4013.0,1199.0,519.27,97.04
2021,2915403,25.05,14.23,1.0,1.0,1.0,0.0,1997.0,1273.0,242.74,118.17
2020,2916401,193.68,145.18,1.0,1.0,0.0,0.0,24391.0,22944.0,6281.38,482.47
2021,2917706,134.77,19.4,1.0,0.0,3.0,1.0,8232.0,3415.0,1624.49,415.91
2020,2917706,134.77,19.4,1.0,0.0,3.0,1.0,8005.0,3283.0,1597.52,357.49
2021,2921708,89.76,67.2,1.0,1.0,3.0,0.0,8313.0,5347.0,932.99,461.55
2021,2301406,12.81,3.38,1.0,1.0,0.0,0.0,1359.0,480.0,146.29,27.91
2019,2301950,113.32,19.54,1.0,1.0,5.0,0.0,4301.0,743.0,455.51,54.04
2021,2306553,35.42,17.49,1.0,1.0,1.0,0.0,3064.0,641.0,864.5,57.84
2019,2307700,275.71,65.41,1.0,1.0,15.0,1.0,26831.0,4250.0,4873.7,312.69
2020,2312601,33.03,16.39,1.0,1.0,0.0,0.0,2460.0,354.0,564.27,24.63
2021,3200136,14.25,5.8,1.0,1.0,0.0,0.0,1376.0,1680.0,274.21,135.7
2019,3200706,36.72,40.99,1.0,1.0,0.0,2.0,2271.0,2601.0,485.14,0.0
2021,3201605,137.15,13.95,1.0,0.0,2.0,1.0,9790.0,391.0,1731.27,58.05
2020,3203403,73.0,49.68,1.0,1.0,9.0,5.0,6340.0,4107.0,2115.0,0.0
2019,3205002,1844.55,1018.15,1.0,1.0,1.0,0.0,106079.0,77277.0,59225.52,14675.96
2019,3205036,15.0,6.0,1.0,1.0,9.0,3.0,3285.0,1010.0,780.39,0.0
2021,5204409,73.73,70.15,1.0,1.0,1.0,0.0,6626.0,5728.0,935.9,633.64
2020,5208707,7685.92,4392.08,1.0,1.0,0.0,0.0,575423.0,444452.0,122330.21,59401.24
2021,5208905,89.82,61.77,1.0,1.0,2.0,0.0,10297.0,6155.0,1342.12,605.67
2021,5221403,1331.29,336.07,1.0,1.0,1.0,0.0,51992.0,29554.0,6251.18,3350.08
2021,3102852,26.11,17.95,1.0,1.0,1.0,1.0,1968.0,1892.0,245.18,175.68
2020,3105400,127.91,211.96,1.0,1.0,0.0,7.0,10793.0,15034.0,2398.41,0.0
2021,3112604,76.29,78.0,1.0,1.0,0.0,100.0,6107.0,6000.0,1286.44,0.0
2019,3113602,17.43,17.4,1.0,1.0,0.0,0.0,2156.0,1230.0,318.94,0.0
2021,3118908,42.31,33.34,1.0,1.0,1.0,0.0,2782.0,1505.0,472.15,125.63
2019,3121001,35.13,25.0,1.0,1.0,7.0,2.0,2867.0,1450.0,265.52,0.0
2021,3121605,217.77,163.46,1.0,1.0,12.0,8.0,19444.0,15843.0,2841.81,681.7
2019,3122306,1175.34,831.52,1.0,1.0,1.0,1.0,78329.0,68072.0,20821.8,287.43
2019,3123809,28.31,20.03,1.0,1.0,0.0,0.0,1835.0,1052.0,313.85,82.84
2020,3124005,47.91,46.0,1.0,1.0,0.0,10.0,5182.0,3800.0,764.94,0.0
2019,3124500,24.16,9.0,1.0,1.0,0.0,4.0,2364.0,250.0,348.77,0.0
2019,3124807,39.9,23.16,1.0,1.0,1.0,0.0,2383.0,1236.0,360.88,0.0
2019,3128204,9.67,6.88,1.0,1.0,0.0,0.0,1527.0,1226.0,179.37,0.0
2021,3129806,532.77,303.6,1.0,1.0,2.0,,53399.0,44419.0,14218.91,2918.59
2021,3130200,37.76,33.0,1.0,1.0,0.0,2.0,2278.0,3700.0,357.58,9.98
2019,3132404,814.24,343.16,1.0,1.0,3.0,1.0,32530.0,30962.0,6245.84,3294.46
2021,3136306,200.62,177.75,1.0,1.0,1.0,,15796.0,15386.0,2562.88,1379.72
2021,3136405,12.97,8.0,1.0,1.0,0.0,0.0,1250.0,510.0,180.24,45.45
2021,3136702,1888.67,1368.43,1.0,1.0,9.0,8.0,147318.0,144522.0,48331.65,1896.75
2020,3136702,1871.55,1366.87,1.0,1.0,9.0,8.0,142522.0,139886.0,47768.97,1535.87
2019,3136801,12.56,9.45,1.0,1.0,0.0,0.0,1049.0,788.0,171.52,50.75
2019,3137205,314.67,272.33,1.0,1.0,1.0,1.0,18707.0,18525.0,4190.18,2649.0
2020,3137700,32.0,17.0,1.0,1.0,4.0,3.0,3187.0,2128.0,583.0,0.0
2020,3140506,91.8,58.61,1.0,1.0,3.0,1.0,5686.0,3309.0,842.19,284.21
2021,3141603,36.59,45.0,1.0,1.0,0.0,0.0,3595.0,3854.0,520.61,0.0
2020,3143153,25.45,3.55,1.0,1.0,3.0,0.0,1185.0,869.0,102.37,65.48
2020,3144003,50.92,28.86,1.0,1.0,0.0,0.0,5514.0,3752.0,798.8,0.0
2021,3144359,19.64,16.03,1.0,1.0,0.0,0.0,2575.0,2198.0,342.68,0.0
2021,3145372,47.13,19.09,1.0,0.0,4.0,1.0,1863.0,265.0,225.94,0.0
2020,3145877,5.78,6.7,1.0,1.0,0.0,8.0,1086.0,664.0,128.78,0.0
2019,3146503,62.93,37.92,1.0,1.0,13.0,4.0,3557.0,2561.0,928.0,0.0
2020,3146701,28.48,0.2,1.0,1.0,2.0,2.0,2293.0,18.0,377.12,0.0
2021,3147709,56.44,30.07,1.0,1.0,0.0,0.0,3506.0,2932.0,448.13,0.0
2021,3149101,41.24,24.54,1.0,1.0,0.0,0.0,2702.0,2471.0,413.13,185.15
2021,3156502,27.33,11.76,1.0,1.0,2.0,0.0,1862.0,544.0,235.2,46.11
2019,3157203,129.55,143.56,1.0,1.0,0.0,4.0,9091.0,8888.0,1792.59,0.0
2020,3161205,43.23,50.0,1.0,1.0,0.0,0.0,2226.0,2250.0,250.16,0.0
2021,3162401,45.09,29.55,1.0,1.0,0.0,0.0,3379.0,1074.0,473.51,74.86
2021,3170107,2093.01,2056.46,1.0,1.0,8.0,4.0,118592.0,117942.0,37993.05,21240.0
2020,5003207,406.06,203.47,1.0,1.0,1.0,0.0,24154.0,15978.0,16043.72,1764.64
2020,5003504,30.67,15.27,1.0,1.0,1.0,0.0,1413.0,330.0,285.57,20.6
2020,5004007,70.0,37.0,1.0,1.0,1.0,1.0,3691.0,1100.0,500.0,100.0
2020,5004106,78.68,43.6,1.0,1.0,0.0,0.0,3459.0,1190.0,643.59,120.24
2019,5004304,73.36,23.63,1.0,1.0,0.0,0.0,4103.0,744.0,795.69,80.64
2020,5103205,108.07,56.0,1.0,1.0,0.0,0.0,8983.0,3659.0,2045.0,576.0
2020,2501005,22.38,25.34,1.0,1.0,0.0,0.0,2065.0,1883.0,211.83,153.79
2020,2512606,2.62,5.6,1.0,1.0,0.0,0.0,321.0,385.0,61.9,84.0
2019,2600203,64.17,25.0,1.0,1.0,1.0,0.0,3330.0,3000.0,478.29,0.0
2021,2603108,60.67,54.0,1.0,1.0,1.0,1.0,6929.0,3900.0,643.12,0.0
2020,2605152,49.57,18.34,1.0,1.0,2.0,0.0,2605.0,1655.0,497.38,134.96
2021,2608107,65.38,2.0,1.0,1.0,0.0,0.0,6627.0,10.0,1326.75,0.0
2020,2609709,26.16,2.2,1.0,1.0,0.0,1.0,2200.0,250.0,660.49,10.95
2019,2611705,58.02,27.0,1.0,1.0,4.0,6.0,4052.0,6636.0,483.03,0.0
2019,4104303,500.83,537.2,1.0,1.0,0.0,0.0,36304.0,31187.0,6418.14,4617.44
2021,4104501,164.34,85.74,1.0,1.0,0.0,0.0,5485.0,3295.0,973.6,429.49
2020,4104907,309.71,259.98,1.0,1.0,3.0,0.0,20398.0,16483.0,3256.72,2072.0
2021,4105706,144.77,120.78,1.0,1.0,0.0,0.0,5506.0,4812.0,952.82,583.72
2021,4106209,132.55,45.0,1.0,1.0,1.0,0.0,5260.0,3559.0,835.05,351.27
2020,4108809,292.82,178.83,1.0,1.0,2.0,0.0,10585.0,7228.0,2437.91,1242.95
2021,4112009,185.0,170.0,1.0,1.0,7.0,0.0,12544.0,10827.0,2866.69,1182.67
2020,4117305,93.16,65.69,1.0,1.0,4.0,0.0,5150.0,3318.0,818.25,390.96
2019,4117701,166.95,89.84,1.0,1.0,5.0,0.0,8469.0,7197.0,1440.53,825.99
2020,4119954,472.95,416.9,1.0,1.0,0.0,0.0,27132.0,19005.0,6366.33,1680.39
2021,4120200,84.27,60.92,1.0,1.0,0.0,0.0,2098.0,1310.0,352.21,205.7
2020,4120408,25.26,19.4,1.0,1.0,2.0,0.0,1870.0,1216.0,351.0,260.0
2019,4121901,81.22,52.92,1.0,1.0,1.0,0.0,4962.0,3218.0,876.48,371.2
2019,4125308,38.0,29.0,1.0,1.0,2.0,0.0,2118.0,2052.0,550.0,437.0
2021,4126405,37.93,19.38,1.0,1.0,1.0,0.0,2322.0,879.0,441.0,192.0
2020,4127809,46.85,28.64,1.0,1.0,0.0,0.0,1803.0,1394.0,257.63,166.01
2019,3302403,539.21,493.0,1.0,1.0,9.0,2.0,43928.0,50290.0,23022.0,2665.0
2020,2400604,32.31,9.8,1.0,1.0,0.0,0.0,1000.0,100.0,246.9,0.0
2021,2402709,80.58,19.1,1.0,1.0,0.0,0.0,2140.0,1228.0,404.77,116.01
2021,2405603,50.36,8.31,1.0,1.0,0.0,0.0,3693.0,1159.0,885.76,118.64
2020,2406700,115.05,7.56,1.0,1.0,0.0,0.0,2768.0,2004.0,505.49,233.2
2021,2407203,188.42,22.94,1.0,1.0,1.0,0.0,6800.0,6351.0,2202.98,734.49
2020,2408300,176.89,22.25,1.0,1.0,0.0,0.0,9797.0,3748.0,1422.56,394.54
2020,2409704,53.5,15.3,1.0,1.0,0.0,0.0,1372.0,951.0,234.47,101.53
2020,2412005,881.74,73.19,1.0,1.0,42.0,1.0,36083.0,6049.0,7898.79,750.44
2019,2412401,18.78,10.2,1.0,1.0,0.0,0.0,511.0,926.0,72.35,92.41
2019,2412807,37.65,23.0,1.0,1.0,0.0,0.0,2078.0,1608.0,529.25,142.54
2020,1100023,266.38,9.06,1.0,1.0,0.0,0.0,30518.0,695.0,5275.25,81.72
2019,1100254,79.74,26.3,1.0,1.0,3.0,0.0,3654.0,50.0,1021.63,87.0
2019,4304358,80.0,80.0,1.0,1.0,6.0,5.0,690.0,548.0,508.0,0.0
2019,4305157,10.0,0.2,1.0,1.0,15.0,0.0,346.0,1.0,346.0,0.2
2021,4305454,179.14,33.89,1.0,1.0,0.0,0.0,16927.0,1034.0,2494.68,390.3
2021,4306767,99.31,24.6,1.0,1.0,0.0,0.0,9923.0,1766.0,0.0,383.76
2020,4311627,30.0,0.3,1.0,1.0,0.0,0.0,1115.0,10.0,170.0,7.0
2020,4318622,11.94,6.0,1.0,1.0,0.0,1.0,798.0,700.0,111.16,100.0
2021,4203600,208.6,135.45,1.0,1.0,6.0,1.0,10538.0,8920.0,2215.74,1275.14
2020,4206751,7.23,8.0,1.0,1.0,0.0,1.0,342.0,525.0,66.05,55.0
2019,4208203,709.81,163.26,1.0,1.0,6.0,0.0,55387.0,6559.0,29717.24,3173.27
2021,4208401,1300.0,195.0,1.0,1.0,26.0,0.0,5870.0,2429.0,2092.0,58.21
2019,4217709,130.0,66.0,1.0,1.0,0.0,0.0,3834.0,2541.0,1200.0,367.52
2021,4218004,310.0,86.0,1.0,1.0,3.0,1.0,15451.0,6596.0,3149.4,1419.12
2021,2803401,44.66,0.07,1.0,1.0,5.0,0.0,3059.0,2.0,721.61,0.0
2019,3501103,23.86,27.5,1.0,1.0,2.0,2.0,1445.0,1380.0,238.87,202.02
2021,3501301,141.47,132.05,1.0,1.0,1.0,1.0,10350.0,9920.0,1921.6,1541.59
2019,3501509,17.86,16.46,1.0,1.0,0.0,0.0,1090.0,1061.0,190.04,148.06
2021,3502200,179.51,66.41,1.0,1.0,4.0,4.0,8515.0,6714.0,1573.1,826.98
2019,3507159,21.05,7.94,1.0,1.0,0.0,0.0,816.0,766.0,142.65,98.78
2019,3507506,659.23,477.63,1.0,1.0,4.0,4.0,57606.0,54716.0,14372.89,8426.19
2021,3507753,13.57,10.1,1.0,1.0,0.0,0.0,1063.0,871.0,177.1,121.3
2021,3508207,24.58,20.01,1.0,1.0,0.0,0.0,1700.0,1685.0,328.5,247.06
2021,3509106,18.0,16.0,1.0,1.0,2.0,2.0,1914.0,1250.0,1100.0,200.0
2021,3510401,218.07,194.06,1.0,1.0,0.0,0.0,19474.0,18055.0,4040.0,1030.53
2019,3514700,32.35,24.77,1.0,1.0,0.0,0.0,2290.0,2230.0,428.89,326.69
2019,3516804,19.83,15.04,1.0,1.0,0.0,0.0,1396.0,1387.0,219.52,188.39
2019,3517208,49.99,48.0,1.0,1.0,0.0,0.0,2616.0,2423.0,829.79,733.08
2021,3518206,140.72,141.1,1.0,1.0,0.0,0.0,12626.0,12520.0,3425.0,2055.0
2021,3518800,2660.35,1965.75,1.0,1.0,0.0,0.0,426976.0,387062.0,1397.4,6922.21
2019,3521150,29.0,29.0,1.0,1.0,0.0,0.0,1537.0,1601.0,271.8,0.0
2020,3526001,162.0,170.0,1.0,1.0,0.0,0.0,7637.0,7521.0,3608.26,1913.0
2020,3527207,267.69,208.17,1.0,1.0,0.0,0.0,32000.0,31436.0,7442.58,4620.99
2019,3527405,92.16,94.07,1.0,1.0,0.0,0.0,7479.0,7364.0,1402.42,1092.35
2019,3528007,95.46,80.0,1.0,1.0,0.0,0.0,5889.0,5806.0,1956.9,767.0
2021,3529104,8.58,9.39,1.0,1.0,0.0,0.0,755.0,741.0,127.6,107.46
2019,3529708,73.7,82.96,1.0,1.0,0.0,0.0,7021.0,7123.0,1532.43,1121.7
2019,3532009,37.45,34.53,1.0,1.0,0.0,0.0,3967.0,3820.0,951.23,553.14
2020,3532827,19.43,15.42,1.0,1.0,1.0,1.0,1867.0,1803.0,258.01,203.74
2020,3536109,52.44,28.35,1.0,1.0,1.0,1.0,2305.0,1914.0,522.33,297.51
2021,3538907,107.0,94.5,1.0,1.0,3.0,2.0,9401.0,8866.0,1648.15,0.0
2020,3540002,89.0,80.0,1.0,1.0,2.0,2.0,8674.0,9026.0,1556.0,998.0
2021,3543253,74.67,15.17,1.0,1.0,4.0,4.0,2744.0,1230.0,429.7,145.47
2020,3543402,2350.0,2038.48,1.0,1.0,1.0,1.0,205350.0,204498.0,126229.8,62208.44
2021,3548104,18.55,18.22,1.0,1.0,0.0,0.0,1632.0,1585.0,328.1,221.32
2020,3548203,33.97,9.72,1.0,1.0,1.0,1.0,2131.0,1161.0,374.12,158.53
2019,3548609,74.7,23.6,1.0,1.0,0.0,0.0,3532.0,2552.0,548.37,263.43
2019,3549003,14.49,15.64,1.0,1.0,0.0,0.0,1054.0,1034.0,177.43,155.7
2019,3554300,78.41,72.28,1.0,1.0,1.0,1.0,8203.0,8102.0,1437.01,1145.06
2021,3554904,75.46,51.81,1.0,1.0,0.0,0.0,3020.0,2766.0,524.9,437.9
2020,1721208,120.28,45.77,1.0,1.0,6.0,0.0,7174.0,2543.0,1654.99,387.52
2021,2706901,136.37,16.62,1.0,1.0,0.0,0.0,12302.0,1855.0,1399.94,45.84
2020,2900603,8.23,0.6,1.0,1.0,0.0,0.0,1044.0,50.0,108.2,0.0
2020,2900702,637.3,133.7,1.0,1.0,26.0,1.0,51775.0,13193.0,19166.0,1378.7
2021,2902807,107.6,118.0,1.0,1.0,81.0,3.0,11436.0,4150.0,1546.15,0.0
2021,2910800,2380.52,711.76,1.0,1.0,20.0,1.0,185791.0,125572.0,40394.29,16009.0
2020,2912707,37.88,80.0,1.0,1.0,3.0,3.0,5119.0,3600.0,711.72,0.0
2019,2916807,47.6,101.0,1.0,1.0,0.0,1.0,5404.0,5331.0,781.52,0.0
2020,2918704,33.57,10.0,1.0,1.0,0.0,0.0,1066.0,1053.0,93.11,0.0
2021,2919306,28.09,13.6,1.0,1.0,1.0,0.0,3657.0,2110.0,516.01,190.06
2021,2922250,45.52,5.63,1.0,1.0,1.0,0.0,2023.0,437.0,295.1,42.23
2021,2924108,37.85,2.0,1.0,1.0,1.0,0.0,1098.0,63.0,183.95,0.0
2019,2927606,73.7,6.78,1.0,1.0,1.0,0.0,2972.0,1871.0,0.0,153.82
2021,2933109,37.98,5.0,1.0,1.0,2.0,0.0,2991.0,500.0,0.0,0.0
2021,2933158,44.17,51.68,1.0,1.0,1.0,0.0,4345.0,3587.0,459.54,276.3
2019,2300507,16.04,6.36,1.0,1.0,0.0,0.0,1357.0,654.0,150.11,37.25
2020,2302057,51.89,18.66,1.0,1.0,2.0,1.0,3475.0,669.0,163.24,48.54
2020,2304103,204.23,201.48,1.0,1.0,0.0,0.0,19127.0,10795.0,3197.5,758.74
2019,2307601,201.39,71.35,1.0,1.0,41.0,0.0,21310.0,5638.0,7365.4,1451.6
2019,2311900,15.38,1.04,1.0,1.0,0.0,0.0,2070.0,104.0,302.91,6.63
2021,2313252,10.78,1.44,1.0,1.0,0.0,0.0,1121.0,101.0,139.88,5.09
2021,3203130,124.94,57.31,1.0,1.0,4.0,4.0,5470.0,5035.0,1494.07,52.09
2021,3203163,12.43,7.32,1.0,1.0,1.0,0.0,1148.0,741.0,186.87,82.8
2020,3203320,483.0,97.0,1.0,1.0,14.0,12.0,15418.0,7369.0,0.0,1546.8
2019,3205069,58.57,27.89,1.0,1.0,0.0,0.0,3761.0,3570.0,966.31,564.51
2021,5205901,58.29,59.6,1.0,1.0,1.0,0.0,3582.0,2894.0,528.54,340.69
2019,5220603,94.37,46.11,1.0,1.0,0.0,0.0,6653.0,5518.0,960.6,606.26
2020,3100708,11.14,8.6,1.0,1.0,0.0,0.0,755.0,700.0,154.65,290.0
2019,3101409,19.1,19.1,1.0,1.0,0.0,0.0,867.0,913.0,309.0,0.0
2019,3104908,58.43,85.0,1.0,1.0,0.0,2.0,6487.0,4701.0,1111.87,12.5
2021,3106606,13.4,10.94,1.0,0.0,1.0,2.0,1234.0,1046.0,151.38,5.3
2019,3107307,149.74,132.65,1.0,1.0,6.0,0.0,12703.0,11569.0,3435.0,0.0
2021,3109303,115.78,93.99,1.0,1.0,1.0,0.0,7805.0,3321.0,1085.09,281.62
2019,3110103,7.58,24.0,1.0,1.0,0.0,2.0,1149.0,1790.0,170.19,0.0
2019,3116605,115.96,104.67,1.0,1.0,1.0,1.0,9408.0,9309.0,1367.06,812.02
2019,3118007,334.58,139.29,1.0,1.0,0.0,0.0,19469.0,15950.0,3270.18,0.0
2019,3121506,15.5,7.39,1.0,1.0,0.0,0.0,838.0,758.0,105.65,53.29
2021,3124609,10.93,4.4,1.0,1.0,0.0,0.0,880.0,621.0,155.86,0.0
2020,3126109,500.0,500.0,1.0,1.0,39.0,2.0,28678.0,25728.0,6812.37,0.0
2020,3127404,37.39,5.8,1.0,1.0,0.0,0.0,1286.0,622.0,137.21,43.31
2020,3130200,31.92,32.5,1.0,1.0,0.0,2.0,2229.0,3700.0,366.99,9.98
2020,3131802,32.85,29.59,1.0,1.0,3.0,3.0,3624.0,3098.0,439.14,32.07
2020,3138674,11.0,11.0,1.0,1.0,0.0,0.0,785.0,659.0,245.0,0.0
2021,3139250,35.0,5.0,1.0,1.0,4.0,0.0,2600.0,300.0,362.88,0.0
2019,3140555,20.77,13.03,1.0,1.0,0.0,0.0,3255.0,2662.0,339.48,175.09
2020,3141405,56.62,59.3,1.0,1.0,2.0,2.0,6225.0,5653.0,763.28,389.92
2021,3142205,52.55,40.0,1.0,1.0,2.0,3.0,4733.0,4499.0,830.15,20.0
2021,3147303,33.0,56.2,1.0,1.0,5.0,2.0,8016.0,7394.0,1656.0,0.0
2021,3149200,20.92,25.3,1.0,1.0,0.0,0.0,1353.0,1276.0,253.33,72.5
2021,3149705,117.4,50.0,1.0,1.0,0.0,2.0,4563.0,3600.0,628.91,0.0
2021,3150703,40.15,30.41,1.0,1.0,0.0,0.0,2235.0,2248.0,332.79,57.8
2019,3151008,73.1,49.0,1.0,1.0,2.0,2.0,3237.0,2458.0,525.45,0.0
2021,3156601,42.49,16.0,1.0,1.0,1.0,1.0,3354.0,1000.0,355.59,262.4
2021,3160306,22.71,29.6,1.0,1.0,0.0,2.0,2839.0,1960.0,341.04,0.0
2019,3162500,420.46,320.16,1.0,1.0,10.0,4.0,33841.0,32312.0,13257.22,387.53
2019,3162922,272.76,93.66,1.0,1.0,0.0,0.0,10798.0,4477.0,3869.79,28.28
2021,3169307,381.99,309.08,1.0,1.0,0.0,0.0,27301.0,26954.0,5785.39,877.96
2021,3169356,216.95,151.19,1.0,1.0,0.0,0.0,13198.0,10131.0,2440.16,853.83
2021,3171204,539.87,347.34,1.0,1.0,1.0,0.0,32392.0,31179.0,11231.44,3454.93
2021,5002209,140.91,132.99,1.0,1.0,1.0,0.0,7812.0,7467.0,1824.99,857.43
2019,5003801,116.09,65.52,1.0,1.0,2.0,0.0,7342.0,2036.0,2021.41,232.93
2020,5006903,88.43,66.99,1.0,1.0,0.0,0.0,3394.0,3124.0,675.73,315.24
2021,5104104,145.45,69.99,1.0,1.0,0.0,0.0,9379.0,2776.0,2177.96,331.1
2019,5106281,56.24,29.0,1.0,1.0,0.0,0.0,1979.0,1426.0,245.0,149.99
2021,5106752,179.0,117.0,1.0,1.0,0.0,0.0,15110.0,9637.0,3316.0,1462.0
2020,1502152,466.26,389.8,1.0,1.0,6.0,1.0,10071.0,5664.0,6803.74,6.23
2019,1506302,23.0,20.0,1.0,1.0,0.0,0.0,1894.0,4200.0,579.26,800.0
2021,2505006,21.25,1.9,1.0,1.0,0.0,0.0,1866.0,33.0,224.91,1.32
2021,2509602,14.02,8.0,1.0,1.0,0.0,0.0,1105.0,800.0,170.79,0.0
2021,2510006,17.75,32.0,1.0,1.0,0.0,0.0,1461.0,400.0,307.94,0.0
2020,2510402,16.84,7.35,1.0,1.0,0.0,0.0,1488.0,950.0,265.05,0.0
2021,2510659,4.7,3.0,1.0,1.0,0.0,0.0,275.0,70.0,24.12,0.0
2021,2604304,22.15,13.13,1.0,1.0,0.0,1.0,2777.0,1512.0,810.02,0.0
2020,2606606,69.02,235.0,1.0,1.0,0.0,1.0,4966.0,1530.0,919.66,0.32
2020,2607703,30.38,10.18,1.0,1.0,0.0,0.0,3781.0,655.0,419.82,40.24
2021,2611200,20.71,12.0,1.0,1.0,0.0,2.0,2164.0,1625.0,14.44,0.0
2019,2613008,100.46,16.8,1.0,1.0,2.0,5.0,8506.0,1744.0,1235.44,0.0
2021,2205508,90.33,4.68,1.0,1.0,0.0,0.0,7489.0,435.0,2000.84,57.41
2020,2205706,44.92,1.0,1.0,1.0,0.0,2.0,6129.0,70.0,4662.95,0.0
2020,2210805,28.58,2.5,1.0,1.0,0.0,0.0,2868.0,139.0,542.84,30.7
2020,4104428,109.7,39.51,1.0,1.0,1.0,0.0,3215.0,1693.0,495.99,189.94
2019,4104808,1468.06,1458.46,1.0,1.0,3.0,0.0,100613.0,92686.0,24705.73,16083.6
2020,4105201,53.18,1.2,1.0,1.0,0.0,0.0,3152.0,53.0,592.73,5.35
2020,4106308,137.22,92.49,1.0,1.0,2.0,0.0,6077.0,3651.0,1041.22,484.29
2019,4108106,30.12,11.27,1.0,1.0,0.0,0.0,1102.0,1025.0,254.47,162.64
2021,4109609,469.83,323.53,1.0,1.0,0.0,0.0,23700.0,19408.0,4929.48,2151.54
2020,4109708,222.0,49.27,1.0,1.0,5.0,0.0,10139.0,2252.0,1705.26,269.27
2019,4109708,179.2,49.21,1.0,1.0,5.0,0.0,9916.0,2205.0,1690.95,272.52
